,sLapDistance,xCarX,xCarY,aYaw,vCar
00:26.1,1038.77,146.53,226.75,10.34,73.98
00:26.2,1039.79,145.53,226.58,8.73,72.9
00:26.3,1040.8,144.53,226.44,6.99,71.76
00:26.3,1041.79,143.55,226.34,5.21,70.67
00:26.3,1042.76,142.58,226.27,3.52,69.58
00:26.4,1043.72,141.62,226.23,1.8,68.54
00:26.5,1044.67,140.68,226.22,0.01,67.46
00:26.5,1045.6,139.75,226.24,-1.95,66.38
00:26.5,1046.52,138.83,226.29,-3.94,65.38
00:26.6,1047.42,137.94,226.37,-5.81,64.35
00:26.6,1048.31,137.06,226.48,-7.68,63.3
00:26.7,1049.18,136.2,226.62,-9.65,62.38
00:26.8,1050.05,135.35,226.79,-11.56,61.49
00:26.8,1050.9,134.53,226.99,-13.49,60.69
00:26.8,1051.74,133.72,227.21,-15.6,60.05
00:26.9,1052.57,132.93,227.47,-17.87,59.58
00:26.9,1053.4,132.16,227.75,-20.15,59.13
00:27.0,1054.22,131.4,228.06,-22.5,58.69
00:27.1,1055.04,130.66,228.41,-24.77,58.27
00:27.1,1055.85,129.94,228.77,-27.04,57.84
00:27.1,1056.66,129.25,229.17,-29.25,57.45
00:27.2,1057.45,128.57,229.58,-31.45,57.01
00:27.2,1058.25,127.92,230.03,-33.91,56.57
00:27.3,1059.04,127.29,230.49,-36.5,56.21
00:27.4,1059.82,126.69,230.99,-38.97,55.88
00:27.4,1060.6,126.11,231.5,-41.31,55.52
00:27.4,1061.37,125.55,232.03,-43.62,55.33
00:27.5,1062.15,125.02,232.59,-46.13,55.5
00:27.6,1062.93,124.52,233.17,-48.81,56.04
00:27.6,1063.72,124.03,233.79,-51.19,56.72
00:27.6,1064.51,123.56,234.42,-53.44,57.41
00:27.7,1065.32,123.11,235.09,-55.7,58.08
00:27.8,1066.14,122.68,235.78,-58.03,58.71
00:27.8,1066.96,122.27,236.49,-60.47,59.46
00:27.8,1067.79,121.89,237.23,-62.86,60.12
00:27.9,1068.64,121.53,237.98,-65.12,60.8
00:28.0,1069.49,121.2,238.77,-67.43,61.49
00:28.0,1070.35,120.89,239.57,-69.69,62.18
00:28.0,1071.22,120.61,240.39,-71.91,62.93
00:28.1,1072.1,120.35,241.23,-74.09,63.7
00:28.1,1073,120.12,242.09,-76.19,64.5
00:28.2,1073.9,119.92,242.97,-78.12,65.34
00:28.2,1074.81,119.75,243.87,-80,66.23
00:28.3,1075.74,119.61,244.78,-81.9,67.17
00:28.4,1076.68,119.49,245.71,-83.64,68.14
00:28.4,1077.64,119.4,246.66,-85.32,69.16
00:28.5,1078.61,119.33,247.63,-87.13,70.22
00:28.5,1079.59,119.3,248.61,-89.06,71.32
00:28.6,1080.59,119.29,249.61,-90.87,72.43
00:28.6,1081.61,119.32,250.62,-92.45,73.54
00:28.6,1082.63,119.37,251.65,-94.05,74.66
00:28.7,1083.68,119.46,252.69,-95.77,75.82
00:28.7,1084.74,119.57,253.74,-97.37,77.01
00:28.8,1085.82,119.71,254.81,-98.83,78.15
00:28.9,1086.91,119.88,255.89,-100.23,79.33
00:28.9,1088.02,120.08,256.99,-101.75,80.52
00:29.0,1089.15,120.31,258.09,-103.38,81.66
00:29.0,1090.29,120.57,259.2,-105.09,82.78
00:29.1,1091.45,120.87,260.32,-106.73,83.92
00:29.1,1092.62,121.19,261.45,-108.21,85.11
00:29.1,1093.81,121.55,262.58,-109.62,86.31
00:29.2,1095.02,121.94,263.72,-111.02,87.54
00:29.3,1096.24,122.36,264.87,-112.28,88.83
00:29.3,1097.49,122.82,266.03,-113.33,90.13
00:29.3,1098.75,123.3,267.19,-114.39,91.45
00:29.4,1100.03,123.82,268.36,-115.61,92.72
00:29.5,1101.32,124.36,269.54,-116.8,94.05
00:29.5,1102.64,124.94,270.72,-117.84,95.45
00:29.5,1103.97,125.54,271.91,-118.74,96.9
00:29.6,1105.33,126.18,273.11,-119.53,98.36
00:29.6,1106.7,126.84,274.32,-120.11,99.88
00:29.7,1108.1,127.53,275.54,-120.55,101.37
00:29.7,1109.52,128.24,276.76,-121.09,102.74
00:29.8,1110.96,128.98,277.99,-121.85,104.22
00:29.9,1112.41,129.74,279.24,-122.66,105.73
00:29.9,1113.89,130.53,280.49,-123.48,107.19
00:30.0,1115.39,131.35,281.74,-124.16,108.74
00:30.0,1116.91,132.19,283.01,-124.5,110.31
00:30.1,1118.46,133.06,284.29,-124.64,111.87
00:30.1,1120.02,133.94,285.58,-124.88,113.39
00:30.1,1121.6,134.85,286.88,-125.48,114.88
00:30.2,1123.21,135.78,288.19,-126.21,116.55
00:30.3,1124.84,136.73,289.51,-126.79,118.23
00:30.3,1126.5,137.71,290.84,-127.28,119.76
00:30.4,1128.17,138.72,292.18,-127.69,121.23
00:30.4,1129.86,139.74,293.53,-127.87,122.74
00:30.5,1131.58,140.78,294.89,-127.86,124.32
00:30.5,1133.32,141.84,296.27,-127.92,125.86
00:30.6,1135.07,142.92,297.66,-128.2,127.28
00:30.6,1136.85,144.02,299.06,-128.53,128.75
00:30.6,1138.65,145.14,300.46,-128.81,130.18
00:30.7,1140.47,146.27,301.88,-129.15,131.57
00:30.7,1142.3,147.43,303.31,-129.41,133.01
00:30.8,1144.16,148.61,304.74,-129.35,134.39
00:30.9,1146.04,149.8,306.19,-129.39,135.73
00:30.9,1147.93,151.01,307.65,-129.47,137.07
00:30.9,1149.85,152.23,309.13,-129.63,138.47
00:31.0,1151.78,153.46,310.62,-129.79,139.76
00:31.0,1153.73,154.71,312.12,-129.92,141.04
00:31.1,1155.69,155.97,313.63,-130.04,142.16
00:31.2,1157.68,157.24,315.15,-130.23,143.37
00:31.2,1159.68,158.53,316.68,-130.42,144.86
00:31.2,1161.7,159.84,318.22,-130.54,146.03
00:31.3,1163.73,161.16,319.77,-130.66,147.18
00:31.4,1165.79,162.49,321.32,-130.83,148.31
00:31.4,1167.86,163.84,322.89,-131,149.5
00:31.4,1169.94,165.21,324.46,-131.15,150.58
00:31.5,1172.04,166.59,326.05,-131.33,151.68
00:31.6,1174.15,167.98,327.64,-131.57,152.8
00:31.6,1176.28,169.39,329.23,-131.83,153.97
00:31.6,1178.43,170.82,330.84,-132.03,155.06
00:31.7,1180.59,172.26,332.44,-132.31,156.05
00:31.8,1182.76,173.72,334.05,-132.66,157.18
00:31.8,1184.95,175.2,335.67,-132.97,158.24
00:31.9,1187.16,176.7,337.29,-133.29,159.32
00:31.9,1189.38,178.21,338.91,-133.6,160.43
00:32.0,1191.62,179.75,340.54,-133.91,161.53
00:32.0,1193.87,181.3,342.17,-134.15,162.59
00:32.1,1196.13,182.88,343.8,-134.44,163.59
00:32.1,1198.41,184.47,345.43,-134.74,164.69
00:32.1,1200.71,186.08,347.07,-134.92,165.7
00:32.2,1203.01,187.7,348.71,-135.06,166.63
00:32.2,1205.33,189.34,350.35,-135.29,167.52
00:32.3,1207.67,190.99,352,-135.59,168.65
00:32.4,1210.02,192.66,353.65,-135.83,169.67
00:32.4,1212.38,194.35,355.3,-136.05,170.67
00:32.5,1214.76,196.06,356.96,-136.24,171.67
00:32.5,1217.15,197.78,358.62,-136.42,172.63
00:32.5,1219.55,199.52,360.28,-136.62,173.47
00:32.6,1221.97,201.27,361.94,-136.9,174.39
00:32.6,1224.4,203.03,363.61,-137.14,175.42
00:32.7,1226.84,204.82,365.28,-137.33,176.32
00:32.7,1229.3,206.62,366.95,-137.57,177.24
00:32.8,1231.76,208.43,368.62,-137.79,178.14
00:32.8,1234.24,210.27,370.29,-138.01,179.03
00:32.9,1236.74,212.11,371.96,-138.27,179.83
00:33.0,1239.24,213.98,373.64,-138.64,180.82
00:33.0,1241.76,215.86,375.31,-138.92,181.69
00:33.0,1244.29,217.76,376.98,-139.28,182.54
00:33.1,1246.83,219.68,378.64,-139.69,183.44
00:33.2,1249.38,221.62,380.31,-140.04,184.32
00:33.2,1251.95,223.57,381.96,-140.35,185.15
00:33.2,1254.52,225.55,383.62,-140.76,185.9
00:33.3,1257.11,227.54,385.27,-141.24,186.82
00:33.3,1259.71,229.56,386.91,-141.55,187.66
00:33.4,1262.32,231.6,388.55,-141.83,188.39
00:33.5,1264.94,233.65,390.18,-142.26,189.15
00:33.5,1267.58,235.72,391.81,-142.8,190.01
00:33.5,1270.22,237.81,393.43,-143.19,190.88
00:33.6,1272.88,239.92,395.04,-143.42,191.64
00:33.6,1275.55,242.05,396.64,-143.72,192.14
00:33.7,1278.21,244.19,398.23,-144.02,191.31
00:33.8,1280.85,246.32,399.79,-144.21,189.43
00:33.8,1283.46,248.43,401.33,-144.36,186.78
00:33.9,1286.04,250.52,402.84,-144.57,183.8
00:33.9,1288.57,252.58,404.32,-144.81,180.76
00:34.0,1291.06,254.6,405.77,-145.08,177.58
00:34.0,1293.5,256.59,407.18,-145.36,174.21
00:34.0,1295.9,258.55,408.56,-145.41,171.02
00:34.1,1298.25,260.48,409.92,-145.62,168.36
00:34.1,1300.57,262.38,411.24,-145.89,165.3
00:34.2,1302.85,264.25,412.53,-145.86,162.07
00:34.2,1305.08,266.09,413.79,-145.83,158.93
00:34.3,1307.26,267.9,415.03,-145.84,155.86
00:34.3,1309.41,269.67,416.23,-145.82,152.94
00:34.4,1311.51,271.41,417.42,-145.82,150.12
00:34.5,1313.58,273.12,418.58,-145.82,147.34
00:34.5,1315.6,274.79,419.72,-145.82,144.5
00:34.6,1317.59,276.44,420.83,-145.84,141.35
00:34.6,1319.53,278.04,421.93,-145.82,138.26
00:34.6,1321.43,279.61,422.99,-145.75,135.34
00:34.7,1323.29,281.15,424.04,-145.64,132.59
00:34.8,1325.11,282.66,425.07,-145.5,129.8
00:34.8,1326.9,284.13,426.08,-145.22,127.18
00:34.8,1328.65,285.56,427.07,-144.86,124.33
00:34.9,1330.35,286.96,428.05,-144.44,121.52
00:35.0,1332.02,288.32,429.02,-143.93,118.84
00:35.0,1333.65,289.64,429.98,-143.42,116.33
00:35.0,1335.26,290.93,430.93,-142.67,114.2
00:35.1,1336.83,292.18,431.88,-141.83,112.02
00:35.2,1338.37,293.4,432.82,-140.99,109.82
00:35.2,1339.88,294.58,433.76,-139.77,107.9
00:35.3,1341.36,295.73,434.71,-138.68,105.76
00:35.3,1342.81,296.84,435.65,-137.72,103.66
00:35.3,1344.24,297.9,436.6,-136.55,101.77
00:35.4,1345.64,298.93,437.55,-135.64,99.77
00:35.5,1347.01,299.92,438.5,-134.81,97.94
00:35.5,1348.36,300.88,439.45,-133.7,96.19
00:35.5,1349.69,301.8,440.4,-132.71,94.38
00:35.6,1350.98,302.69,441.34,-131.85,92.55
00:35.7,1352.26,303.54,442.29,-130.79,90.85
00:35.7,1353.51,304.36,443.23,-129.77,89.06
00:35.7,1354.73,305.14,444.18,-128.8,87.27
00:35.8,1355.93,305.89,445.12,-127.64,85.61
00:35.9,1357.11,306.6,446.05,-126.4,83.84
00:35.9,1358.26,307.28,446.99,-125.18,82.07
00:36.0,1359.39,307.92,447.91,-123.76,80.42
00:36.0,1360.5,308.53,448.84,-122.25,78.76
00:36.1,1361.58,309.1,449.76,-120.83,77.08
00:36.1,1362.64,309.63,450.67,-119.42,75.56
00:36.1,1363.68,310.13,451.58,-117.9,73.92
00:36.2,1364.7,310.59,452.49,-116.3,72.32
00:36.2,1365.69,311.01,453.39,-114.63,70.91
00:36.3,1366.67,311.4,454.28,-112.97,69.51
00:36.3,1367.63,311.76,455.17,-111.22,68.22
00:36.4,1368.57,312.08,456.05,-109.43,67.02
00:36.5,1369.49,312.37,456.93,-107.66,65.89
00:36.5,1370.4,312.62,457.8,-105.79,64.93
00:36.6,1371.3,312.84,458.67,-103.82,64
00:36.6,1372.18,313.03,459.53,-101.81,63.04
00:36.6,1373.06,313.18,460.39,-99.73,62.18
00:36.7,1373.92,313.3,461.24,-97.7,61.37
00:36.7,1374.77,313.39,462.08,-95.64,60.61
00:36.8,1375.61,313.44,462.91,-93.52,59.97
00:36.8,1376.44,313.46,463.74,-91.32,59.42
00:36.9,1377.27,313.45,464.56,-89.11,58.93
00:37.0,1378.09,313.4,465.38,-86.88,58.44
00:37.0,1378.9,313.32,466.18,-84.56,57.96
00:37.0,1379.7,313.22,466.98,-82.27,57.52
00:37.1,1380.5,313.07,467.76,-79.98,57.1
00:37.2,1381.3,312.9,468.53,-77.76,56.69
00:37.2,1382.09,312.7,469.29,-75.49,56.25
00:37.3,1382.87,312.47,470.03,-73.12,55.83
00:37.3,1383.65,312.21,470.76,-70.71,55.41
00:37.4,1384.42,311.92,471.47,-68.24,55
00:37.4,1385.19,311.6,472.16,-65.83,54.59
00:37.5,1385.95,311.26,472.83,-63.45,54.19
00:37.5,1386.7,310.89,473.49,-61.08,53.78
00:37.5,1387.45,310.5,474.12,-58.67,53.36
00:37.6,1388.2,310.08,474.73,-56.2,53.17
00:37.6,1388.94,309.63,475.32,-53.74,53.29
00:37.7,1389.69,309.16,475.89,-51.31,53.61
00:37.7,1390.44,308.66,476.45,-48.87,54.1
00:37.8,1391.2,308.14,476.99,-46.46,54.6
00:37.9,1391.97,307.59,477.52,-44.14,55.13
00:37.9,1392.74,307.01,478.02,-41.82,55.59
00:38.0,1393.52,306.41,478.51,-39.48,56.08
00:38.0,1394.31,305.78,478.98,-37.14,56.53
00:38.1,1395.1,305.13,479.43,-34.75,57.05
00:38.1,1395.91,304.46,479.85,-32.4,57.59
00:38.2,1396.71,303.77,480.26,-30.06,58.21
00:38.2,1397.53,303.05,480.64,-27.71,58.87
00:38.2,1398.36,302.31,481,-25.41,59.64
00:38.3,1399.19,301.55,481.33,-23.46,60.45
00:38.4,1400.04,300.76,481.65,-21.78,61.31
00:38.4,1400.9,299.96,481.94,-20.21,62.2
00:38.5,1401.77,299.13,482.22,-18.65,63.13
00:38.5,1402.66,298.28,482.48,-17.06,64.11
00:38.6,1403.56,297.42,482.71,-15.41,65.08
00:38.6,1404.47,296.54,482.93,-13.68,66.07
00:38.6,1405.4,295.63,483.13,-11.85,67.02
00:38.7,1406.34,294.71,483.3,-9.9,67.96
00:38.8,1407.29,293.77,483.44,-7.85,68.87
00:38.8,1408.25,292.82,483.56,-5.66,69.76
00:38.8,1409.23,291.85,483.65,-3.32,70.67
00:38.9,1410.22,290.86,483.7,-0.96,71.62
00:39.0,1411.22,289.86,483.73,1.19,72.6
00:39.0,1412.23,288.84,483.72,3.07,73.54
00:39.0,1413.26,287.82,483.68,4.79,74.49
00:39.1,1414.3,286.78,483.62,6.45,75.5
00:39.2,1415.36,285.73,483.52,7.89,76.6
00:39.2,1416.43,284.66,483.38,9.11,77.76
00:39.3,1417.52,283.59,483.22,10.3,78.92
00:39.3,1418.62,282.5,483.03,11.49,80.14
00:39.3,1419.74,281.4,482.81,12.69,81.39
00:39.4,1420.88,280.29,482.56,13.95,82.61
00:39.5,1422.04,279.17,482.28,15.24,83.84
00:39.5,1423.21,278.03,481.98,16.34,85.1
00:39.5,1424.4,276.89,481.64,17.21,86.38
00:39.6,1425.61,275.74,481.28,18.09,87.67
00:39.6,1426.84,274.57,480.9,19.13,88.94
00:39.7,1428.08,273.4,480.48,20.41,90.19
00:39.7,1429.34,272.22,480.03,21.94,91.4
00:39.8,1430.62,271.04,479.55,23.47,92.61
00:39.9,1431.91,269.85,479.05,24.9,93.85
00:39.9,1433.23,268.65,478.51,26.32,95.06
00:40.0,1434.55,267.45,477.93,27.8,96.29
00:40.0,1435.9,266.25,477.33,29.1,97.53
00:40.0,1437.26,265.05,476.68,30.04,98.77
00:40.1,1438.64,263.84,476.01,30.88,100
00:40.2,1440.04,262.64,475.31,31.96,101.19
00:40.2,1441.45,261.43,474.57,33.34,102.44
00:40.2,1442.88,260.22,473.81,34.71,103.71
00:40.3,1444.33,259.01,473.01,35.85,105.04
00:40.3,1445.8,257.8,472.17,36.79,106.44
00:40.4,1447.29,256.59,471.31,37.63,107.86
00:40.5,1448.79,255.38,470.41,38.43,109.29
00:40.5,1450.32,254.17,469.48,39.09,110.68
00:40.6,1451.87,252.95,468.52,39.71,112.05
00:40.6,1453.43,251.73,467.54,40.45,113.43
00:40.6,1455.02,250.51,466.53,41.42,114.8
00:40.7,1456.62,249.29,465.49,42.34,116.32
00:40.8,1458.25,248.07,464.42,42.82,118.02
00:40.8,1459.9,246.84,463.31,42.95,119.62
00:40.9,1461.57,245.61,462.18,43.17,121.12
00:40.9,1463.26,244.37,461.03,43.62,122.5
00:41.0,1464.97,243.13,459.86,44.03,123.98
00:41.0,1466.71,241.87,458.66,44.22,125.47
00:41.0,1468.46,240.61,457.45,44.47,126.93
00:41.1,1470.23,239.34,456.21,45.02,128.37
00:41.1,1472.02,238.06,454.95,45.69,129.85
00:41.2,1473.84,236.79,453.66,46.06,131.33
00:41.3,1475.67,235.51,452.35,46.06,132.71
00:41.3,1477.53,234.21,451.02,45.98,134.14
00:41.3,1479.4,232.91,449.68,46.03,135.5
00:41.4,1481.29,231.6,448.31,46.15,136.79
00:41.5,1483.2,230.27,446.94,46.23,138.06
00:41.5,1485.12,228.94,445.55,46.27,139.39
00:41.6,1487.07,227.59,444.15,46.35,140.75
00:41.6,1489.03,226.24,442.72,46.48,142.09
00:41.7,1491.02,224.87,441.29,46.63,143.34
00:41.7,1493.02,223.5,439.83,46.77,144.62
00:41.7,1495.03,222.11,438.37,46.87,145.89
00:41.8,1497.07,220.72,436.88,46.93,147.12
00:41.8,1499.12,219.32,435.39,46.97,148.28
00:41.9,1501.19,217.91,433.88,47.03,149.47
00:42.0,1503.27,216.48,432.35,47.1,150.7
00:42.0,1505.37,215.05,430.81,47.16,151.85
00:42.1,1507.49,213.61,429.26,47.26,153.03
00:42.1,1509.62,212.16,427.7,47.34,154.25
00:42.1,1511.77,210.71,426.12,47.42,155.36
00:42.2,1513.94,209.24,424.52,47.5,156.5
00:42.2,1516.12,207.76,422.91,47.58,157.58
00:42.3,1518.32,206.28,421.29,47.66,158.67
00:42.4,1520.53,204.79,419.66,47.76,159.78
00:42.4,1522.75,203.29,418.01,47.85,160.9
00:42.5,1525,201.79,416.35,47.94,161.98
00:42.5,1527.25,200.27,414.68,48.03,163.01
00:42.5,1529.52,198.75,412.99,48.15,164.12
00:42.6,1531.81,197.22,411.29,48.25,165.12
00:42.7,1534.11,195.69,409.57,48.37,166.19
00:42.7,1536.43,194.15,407.85,48.49,167.23
00:42.8,1538.76,192.61,406.1,48.62,168.24
00:42.8,1541.1,191.05,404.35,48.73,169.23
00:42.9,1543.46,189.5,402.58,48.83,170.21
00:42.9,1545.83,187.94,400.79,48.94,171.06
00:43.0,1548.21,186.37,399,49.12,171.98
00:43.0,1550.61,184.79,397.19,49.29,173.11
00:43.1,1553.02,183.22,395.37,49.43,174.11
00:43.1,1555.44,181.64,393.53,49.51,175.1
00:43.1,1557.88,180.05,391.68,49.59,175.99
00:43.2,1560.33,178.46,389.81,49.72,176.88
00:43.2,1562.79,176.86,387.94,49.83,177.85
00:43.3,1565.27,175.26,386.05,49.93,178.67
00:43.4,1567.76,173.66,384.15,50.06,179.65
00:43.4,1570.26,172.05,382.23,50.17,180.48
00:43.5,1572.77,170.44,380.31,50.33,181.47
00:43.5,1575.3,168.82,378.36,50.42,182.35
00:43.6,1577.84,167.2,376.41,50.53,183.21
00:43.6,1580.39,165.57,374.44,50.66,184.09
00:43.6,1582.95,163.95,372.46,50.8,184.98
00:43.7,1585.53,162.32,370.47,50.93,185.7
00:43.7,1588.11,160.68,368.47,51.13,186.51
00:43.8,1590.71,159.05,366.45,51.37,187.46
00:43.8,1593.32,157.41,364.42,51.55,188.29
00:43.9,1595.94,155.78,362.37,51.75,189.13
00:44.0,1598.57,154.14,360.31,51.96,189.92
00:44.0,1601.21,152.51,358.23,52.22,190.74
00:44.0,1603.87,150.88,356.14,52.47,191.51
00:44.1,1606.53,149.24,354.03,52.71,192.33
00:44.1,1609.21,147.61,351.9,52.95,193.09
00:44.2,1611.9,145.99,349.77,53.24,193.87
00:44.2,1614.6,144.36,347.61,53.51,194.67
00:44.3,1617.31,142.74,345.44,53.73,195.45
00:44.4,1620.02,141.12,343.26,53.91,196.22
00:44.4,1622.75,139.5,341.06,54.08,196.94
00:44.5,1625.49,137.89,338.84,54.27,197.69
00:44.5,1628.25,136.28,336.61,54.49,198.45
00:44.5,1631.01,134.66,334.37,54.72,199.18
00:44.6,1633.78,133.05,332.12,54.97,199.93
00:44.7,1636.56,131.45,329.84,55.17,200.64
00:44.7,1639.35,129.85,327.56,55.39,201.37
00:44.8,1642.15,128.25,325.26,55.6,202.1
00:44.8,1644.97,126.65,322.94,55.76,202.75
00:44.8,1647.78,125.06,320.62,56.03,203.44
00:44.9,1650.62,123.46,318.28,56.3,204.17
00:45.0,1653.46,121.88,315.92,56.51,204.89
00:45.0,1656.31,120.29,313.55,56.72,205.57
00:45.0,1659.17,118.72,311.16,56.98,206.18
00:45.1,1662.04,117.14,308.77,57.33,206.89
00:45.2,1664.91,115.58,306.35,57.66,207.57
00:45.2,1667.8,114.02,303.92,57.97,208.21
00:45.2,1670.7,112.47,301.47,58.26,208.87
00:45.3,1673.6,110.93,299.01,58.54,209.51
00:45.4,1676.52,109.39,296.53,58.88,210.15
00:45.4,1679.44,107.87,294.04,59.2,210.81
00:45.5,1682.37,106.35,291.53,59.5,211.44
00:45.5,1685.31,104.84,289,59.83,212.06
00:45.6,1688.26,103.35,286.46,60.23,212.64
00:45.6,1691.22,101.86,283.91,60.65,213.31
00:45.6,1694.19,100.39,281.33,60.99,213.9
00:45.7,1697.16,98.92,278.74,61.35,214.51
00:45.8,1700.15,97.47,276.13,61.69,215.12
00:45.8,1703.14,96.04,273.51,61.99,215.73
00:45.8,1706.14,94.61,270.87,62.29,216.32
00:45.9,1709.15,93.19,268.22,62.6,216.92
00:46.0,1712.16,91.79,265.55,62.9,217.49
00:46.0,1715.19,90.4,262.86,63.26,218.08
00:46.0,1718.22,89.01,260.16,63.61,218.64
00:46.1,1721.26,87.64,257.45,63.97,219.21
00:46.2,1724.31,86.29,254.72,64.31,219.81
00:46.2,1727.37,84.94,251.97,64.59,220.36
00:46.3,1730.43,83.61,249.21,64.89,220.89
00:46.3,1733.5,82.29,246.44,65.3,221.44
00:46.3,1736.58,80.98,243.65,65.63,222.03
00:46.4,1739.67,79.68,240.85,65.85,222.52
00:46.5,1742.76,78.39,238.04,66.14,223.12
00:46.5,1745.87,77.12,235.21,66.37,223.63
00:46.5,1748.97,75.85,232.37,66.63,224.17
00:46.6,1752.09,74.6,229.51,66.95,224.67
00:46.7,1755.22,73.36,226.65,67.22,225.25
00:46.7,1758.35,72.12,223.77,67.47,225.74
00:46.7,1761.49,70.9,220.88,67.75,226.2
00:46.8,1764.63,69.7,217.98,67.97,225.68
00:46.8,1767.75,68.51,215.09,68.15,224.16
00:46.9,1770.84,67.34,212.22,68.33,221.87
00:47.0,1773.91,66.2,209.38,68.56,219.05
00:47.0,1776.93,65.08,206.57,68.84,215.97
00:47.0,1779.91,63.99,203.8,69.07,212.81
00:47.1,1782.84,62.93,201.06,69.33,209.59
00:47.1,1785.73,61.89,198.37,69.61,206.53
00:47.2,1788.57,60.88,195.71,69.93,203.46
00:47.3,1791.38,59.9,193.08,70.39,200.22
00:47.3,1794.14,58.95,190.49,70.81,197.13
00:47.4,1796.86,58.03,187.93,71.09,194.32
00:47.4,1799.54,57.14,185.4,71.69,191.61
00:47.5,1802.18,56.29,182.9,72.33,188.75
00:47.5,1804.78,55.47,180.43,72.6,186.19
00:47.5,1807.35,54.68,177.99,73.13,183.92
00:47.6,1809.89,53.92,175.57,74.09,181.39
00:47.7,1812.39,53.19,173.17,74.91,178.69
00:47.7,1814.85,52.5,170.81,75.33,176.45
00:47.7,1817.29,51.85,168.46,76.19,174.28
00:47.8,1819.69,51.23,166.14,76.97,172.01
00:47.8,1822.07,50.65,163.83,77.65,169.89
00:47.9,1824.41,50.1,161.55,78.62,167.71
00:47.9,1826.73,49.59,159.3,79.27,165.58
00:48.0,1829.01,49.12,157.06,80.05,163.53
00:48.1,1831.27,48.69,154.84,81.03,161.43
00:48.1,1833.49,48.29,152.65,81.93,159.3
00:48.1,1835.69,47.94,150.48,82.85,157.28
00:48.2,1837.86,47.63,148.33,83.71,155.29
00:48.3,1840,47.35,146.21,84.64,153.38
00:48.3,1842.12,47.11,144.11,85.71,151.47
00:48.3,1844.21,46.9,142.03,86.79,149.57
00:48.4,1846.27,46.73,139.97,87.95,147.8
00:48.5,1848.31,46.6,137.93,89.07,145.94
00:48.5,1850.33,46.5,135.92,90.23,144.2
00:48.5,1852.32,46.44,133.93,91.41,142.43
00:48.6,1854.28,46.42,131.96,92.47,140.77
00:48.6,1856.22,46.43,130.02,93.53,139.11
00:48.7,1858.14,46.48,128.1,94.6,137.4
00:48.7,1860.04,46.57,126.21,95.59,135.82
00:48.8,1861.91,46.68,124.33,96.42,134.27
00:48.9,1863.77,46.83,122.48,97.32,132.76
00:48.9,1865.6,47.02,120.66,98.37,131.23
00:49.0,1867.41,47.23,118.86,99.62,129.66
00:49.0,1869.2,47.48,117.09,100.96,128.17
00:49.0,1870.97,47.77,115.34,101.95,126.73
00:49.1,1872.72,48.09,113.62,102.72,125.39
00:49.2,1874.45,48.44,111.92,103.86,124.07
00:49.2,1876.16,48.81,110.25,105.16,122.75
00:49.2,1877.86,49.22,108.61,106.25,121.52
00:49.3,1879.54,49.66,106.98,107.29,120.29
00:49.3,1881.2,50.12,105.39,108.53,119.02
00:49.4,1882.84,50.62,103.82,109.77,117.81
00:49.5,1884.47,51.15,102.28,110.85,116.68
00:49.5,1886.08,51.7,100.77,111.97,115.58
00:49.6,1887.68,52.28,99.28,113.24,114.46
00:49.6,1889.26,52.88,97.81,114.42,113.36
00:49.7,1890.83,53.51,96.38,115.77,112.22
00:49.7,1892.37,54.16,94.97,117.31,111.04
00:49.7,1893.91,54.84,93.6,118.63,109.84
00:49.8,1895.42,55.54,92.25,119.82,108.73
00:49.8,1896.93,56.27,90.93,120.96,107.6
00:49.9,1898.41,57.01,89.65,122.2,106.46
00:50.0,1899.88,57.78,88.39,123.58,105.42
00:50.0,1901.34,58.57,87.17,124.8,104.48
00:50.0,1902.78,59.38,85.97,125.88,103.56
00:50.1,1904.22,60.21,84.81,127.22,102.66
00:50.1,1905.64,61.06,83.67,128.7,101.82
00:50.2,1907.04,61.93,82.56,130.02,100.88
00:50.2,1908.44,62.82,81.49,131.48,100
00:50.3,1909.82,63.73,80.45,133.13,99.01
00:50.4,1911.19,64.65,79.44,134.54,98.14
00:50.4,1912.54,65.6,78.46,135.72,97.21
00:50.5,1913.89,66.56,77.52,137.18,96.25
00:50.5,1915.22,67.53,76.61,138.86,95.38
00:50.5,1916.54,68.51,75.74,140.31,94.55
00:50.6,1917.84,69.51,74.89,141.49,93.78
00:50.6,1919.14,70.52,74.08,142.79,92.98
00:50.7,1920.43,71.55,73.3,144.35,92.27
00:50.8,1921.7,72.58,72.55,146.01,91.63
00:50.8,1922.97,73.63,71.84,147.6,91.07
00:50.8,1924.23,74.69,71.15,149.01,90.58
00:50.9,1925.49,75.76,70.5,150.44,90.09
00:51.0,1926.74,76.85,69.89,152.01,89.68
00:51.0,1927.98,77.95,69.31,153.54,89.31
00:51.0,1929.22,79.05,68.76,154.86,88.95
00:51.1,1930.45,80.17,68.24,156.25,88.55
00:51.2,1931.68,81.3,67.75,158.03,88.13
00:51.2,1932.9,82.43,67.3,159.97,87.76
00:51.2,1934.12,83.57,66.88,161.6,87.38
00:51.3,1935.33,84.72,66.49,163.01,86.95
00:51.3,1936.53,85.87,66.14,164.66,86.53
00:51.4,1937.73,87.03,65.83,166.4,86.45
00:51.5,1938.94,88.2,65.55,167.82,86.62
00:51.5,1940.14,89.38,65.3,169.03,86.87
00:51.6,1941.35,90.57,65.08,170.53,87.17
