,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
01:29.7,3230.93,-242.38,-289.66,-76.86,205.98,,,
01:29.7,3233.8,-243.06,-286.87,-77.2,206.58,,,
01:29.7,3236.67,-243.71,-284.07,-77.55,207.17,,,
01:29.8,3239.55,-244.36,-281.26,-77.87,207.76,,,
01:29.8,3242.44,-244.98,-278.44,-78.21,208.34,,,
01:29.9,3245.34,-245.6,-275.61,-78.53,208.92,,,
01:30.0,3248.24,-246.2,-272.77,-78.88,209.48,,,
01:30.0,3251.16,-246.78,-269.91,-79.25,210.08,,,
01:30.1,3254.08,-247.35,-267.05,-79.6,210.64,,,
01:30.1,3257.01,-247.9,-264.17,-79.92,211.21,,,
01:30.2,3259.95,-248.44,-261.28,-80.18,211.77,,,
01:30.2,3262.89,-248.96,-258.39,-80.36,212.3,,,
01:30.3,3265.84,-249.47,-255.48,-80.59,212.81,,,
01:30.3,3268.8,-249.97,-252.56,-80.9,213.42,,,
